,Entity,Code,Day,Human cases with highly pathogenic avian influenza A/H5N1 (monthly),yyyy_mm
2557,Chile,CHL,2013-01-07,0,2013-01
2558,Chile,CHL,2013-01-08,0,2013-01
2559,Chile,CHL,2013-01-09,0,2013-01
2560,Chile,CHL,2013-01-10,0,2013-01
2561,Chile,CHL,2013-01-11,0,2013-01
2562,Chile,CHL,2013-01-12,0,2013-01
2563,Chile,CHL,2014-01-01,0,2014-01
2564,Chile,CHL,2014-01-02,0,2014-01
2565,Chile,CHL,2014-01-03,0,2014-01
2566,Chile,CHL,2014-01-04,0,2014-01
2567,Chile,CHL,2014-01-05,0,2014-01
2568,Chile,CHL,2014-01-06,0,2014-01
2569,Chile,CHL,2014-01-07,0,2014-01
2570,Chile,CHL,2014-01-08,0,2014-01
2571,Chile,CHL,2014-01-09,0,2014-01
2572,Chile,CHL,2014-01-10,0,2014-01
2573,Chile,CHL,2014-01-11,0,2014-01
2574,Chile,CHL,2014-01-12,0,2014-01
2575,Chile,CHL,2015-01-01,0,2015-01
2576,Chile,CHL,2015-01-02,0,2015-01
2577,Chile,CHL,2015-01-03,0,2015-01
2578,Chile,CHL,2015-01-04,0,2015-01
2579,Chile,CHL,2015-01-05,0,2015-01
2580,Chile,CHL,2015-01-06,0,2015-01
2581,Chile,CHL,2015-01-07,0,2015-01
2582,Chile,CHL,2015-01-08,0,2015-01
2583,Chile,CHL,2015-01-09,0,2015-01
2584,Chile,CHL,2015-01-10,0,2015-01
2585,Chile,CHL,2015-01-11,0,2015-01
2586,Chile,CHL,2015-01-12,0,2015-01
2587,Chile,CHL,2016-01-01,0,2016-01
2588,Chile,CHL,2016-01-02,0,2016-01
2589,Chile,CHL,2016-01-03,0,2016-01
2590,Chile,CHL,2016-01-04,0,2016-01
2591,Chile,CHL,2016-01-05,0,2016-01
2592,Chile,CHL,2016-01-06,0,2016-01
2593,Chile,CHL,2016-01-07,0,2016-01
2594,Chile,CHL,2016-01-08,0,2016-01
2595,Chile,CHL,2016-01-09,0,2016-01
2596,Chile,CHL,2016-01-10,0,2016-01
2597,Chile,CHL,2016-01-11,0,2016-01
2598,Chile,CHL,2016-01-12,0,2016-01
2599,Chile,CHL,2017-01-01,0,2017-01
2600,Chile,CHL,2017-01-02,0,2017-01
2601,Chile,CHL,2017-01-03,0,2017-01
2602,Chile,CHL,2017-01-04,0,2017-01
2603,Chile,CHL,2017-01-05,0,2017-01
2604,Chile,CHL,2017-01-06,0,2017-01
2605,Chile,CHL,2017-01-07,0,2017-01
2606,Chile,CHL,2017-01-08,0,2017-01
2607,Chile,CHL,2017-01-09,0,2017-01
2608,Chile,CHL,2017-01-10,0,2017-01
2609,Chile,CHL,2017-01-11,0,2017-01
2610,Chile,CHL,2017-01-12,0,2017-01
2611,Chile,CHL,2018-01-01,0,2018-01
2612,Chile,CHL,2018-01-02,0,2018-01
2613,Chile,CHL,2018-01-03,0,2018-01
2614,Chile,CHL,2018-01-04,0,2018-01
2615,Chile,CHL,2018-01-05,0,2018-01
2616,Chile,CHL,2018-01-06,0,2018-01
2617,Chile,CHL,2018-01-07,0,2018-01
2618,Chile,CHL,2018-01-08,0,2018-01
2619,Chile,CHL,2018-01-09,0,2018-01
2620,Chile,CHL,2018-01-10,0,2018-01
2621,Chile,CHL,2018-01-11,0,2018-01
2622,Chile,CHL,2018-01-12,0,2018-01
2623,Chile,CHL,2019-01-01,0,2019-01
2624,Chile,CHL,2019-01-02,0,2019-01
2625,Chile,CHL,2019-01-03,0,2019-01
2626,Chile,CHL,2019-01-04,0,2019-01
2627,Chile,CHL,2019-01-05,0,2019-01
2628,Chile,CHL,2019-01-06,0,2019-01
2629,Chile,CHL,2019-01-07,0,2019-01
2630,Chile,CHL,2019-01-08,0,2019-01
2631,Chile,CHL,2019-01-09,0,2019-01
2632,Chile,CHL,2019-01-10,0,2019-01
2633,Chile,CHL,2019-01-11,0,2019-01
2634,Chile,CHL,2019-01-12,0,2019-01
2635,Chile,CHL,2020-01-01,0,2020-01
2636,Chile,CHL,2020-01-02,0,2020-01
2637,Chile,CHL,2020-01-03,0,2020-01
2638,Chile,CHL,2020-01-04,0,2020-01
2639,Chile,CHL,2020-01-05,0,2020-01
2640,Chile,CHL,2020-01-06,0,2020-01
2641,Chile,CHL,2020-01-07,0,2020-01
2642,Chile,CHL,2020-01-08,0,2020-01
2643,Chile,CHL,2020-01-09,0,2020-01
2644,Chile,CHL,2020-01-10,0,2020-01
2645,Chile,CHL,2020-01-11,0,2020-01
2646,Chile,CHL,2020-01-12,0,2020-01
2647,Chile,CHL,2021-01-01,0,2021-01
2648,Chile,CHL,2021-01-02,0,2021-01
2649,Chile,CHL,2021-01-03,0,2021-01
2650,Chile,CHL,2021-01-04,0,2021-01
2651,Chile,CHL,2021-01-05,0,2021-01
2652,Chile,CHL,2021-01-06,0,2021-01
2653,Chile,CHL,2021-01-07,0,2021-01
2654,Chile,CHL,2021-01-08,0,2021-01
2655,Chile,CHL,2021-01-09,0,2021-01
2656,Chile,CHL,2021-01-10,0,2021-01
2657,Chile,CHL,2021-01-11,0,2021-01
2658,Chile,CHL,2021-01-12,0,2021-01
2659,Chile,CHL,2022-01-01,0,2022-01
2660,Chile,CHL,2022-01-02,0,2022-01
2661,Chile,CHL,2022-01-03,0,2022-01
2662,Chile,CHL,2022-01-04,0,2022-01
2663,Chile,CHL,2022-01-05,0,2022-01
2664,Chile,CHL,2022-01-06,0,2022-01
2665,Chile,CHL,2022-01-07,0,2022-01
2666,Chile,CHL,2022-01-08,0,2022-01
2667,Chile,CHL,2022-01-09,0,2022-01
2668,Chile,CHL,2022-01-10,0,2022-01
2669,Chile,CHL,2022-01-11,0,2022-01
2670,Chile,CHL,2022-01-12,0,2022-01
2671,Chile,CHL,2023-01-01,0,2023-01
2672,Chile,CHL,2023-01-02,0,2023-01
2673,Chile,CHL,2023-01-03,1,2023-01
2674,Chile,CHL,2023-01-04,0,2023-01
2675,Chile,CHL,2023-01-05,0,2023-01
2676,Chile,CHL,2023-01-06,0,2023-01
2677,Chile,CHL,2023-01-07,0,2023-01
2678,Chile,CHL,2023-01-08,0,2023-01
2679,Chile,CHL,2023-01-09,0,2023-01
2680,Chile,CHL,2023-01-10,0,2023-01
2681,Chile,CHL,2023-01-11,0,2023-01
2682,Chile,CHL,2023-01-12,0,2023-01
2683,Chile,CHL,2024-01-01,0,2024-01
2684,Chile,CHL,2024-01-02,0,2024-01
2685,Chile,CHL,2024-01-03,0,2024-01
2686,Chile,CHL,2024-01-04,0,2024-01
2687,Chile,CHL,2024-01-05,0,2024-01
2688,Chile,CHL,2024-01-06,0,2024-01
2689,Chile,CHL,2024-01-07,0,2024-01
2690,Chile,CHL,2024-01-08,0,2024-01
2691,Chile,CHL,2024-01-09,0,2024-01
2692,Chile,CHL,2024-01-10,0,2024-01
2693,Chile,CHL,2024-01-11,0,2024-01
2694,Chile,CHL,2024-01-12,0,2024-01
2695,Chile,CHL,2025-01-01,0,2025-01
2696,China,CHN,1997-01-01,0,1997-01
2697,China,CHN,1997-01-02,0,1997-01
2698,China,CHN,1997-01-03,0,1997-01
2699,China,CHN,1997-01-04,0,1997-01
2700,China,CHN,1997-01-05,1,1997-01
2701,China,CHN,1997-01-06,0,1997-01
2702,China,CHN,1997-01-07,0,1997-01
2703,China,CHN,1997-01-08,0,1997-01
2704,China,CHN,1997-01-09,0,1997-01
2705,China,CHN,1997-01-10,0,1997-01
2706,China,CHN,1997-01-11,4,1997-01
2707,China,CHN,1997-01-12,13,1997-01
2708,China,CHN,1998-01-01,0,1998-01
2709,China,CHN,1998-01-02,0,1998-01
2710,China,CHN,1998-01-03,0,1998-01
2711,China,CHN,1998-01-04,0,1998-01
2712,China,CHN,1998-01-05,0,1998-01
2713,China,CHN,1998-01-06,0,1998-01
2714,China,CHN,1998-01-07,0,1998-01
2715,China,CHN,1998-01-08,0,1998-01
2716,China,CHN,1998-01-09,0,1998-01
2717,China,CHN,1998-01-10,0,1998-01
2718,China,CHN,1998-01-11,0,1998-01
2719,China,CHN,1998-01-12,0,1998-01
2720,China,CHN,1999-01-01,0,1999-01
2721,China,CHN,1999-01-02,0,1999-01
2722,China,CHN,1999-01-03,0,1999-01
2723,China,CHN,1999-01-04,0,1999-01
2724,China,CHN,1999-01-05,0,1999-01
2725,China,CHN,1999-01-06,0,1999-01
2726,China,CHN,1999-01-07,0,1999-01
2727,China,CHN,1999-01-08,0,1999-01
2728,China,CHN,1999-01-09,0,1999-01
2729,China,CHN,1999-01-10,0,1999-01
2730,China,CHN,1999-01-11,0,1999-01
2731,China,CHN,1999-01-12,0,1999-01
2732,China,CHN,2000-01-01,0,2000-01
2733,China,CHN,2000-01-02,0,2000-01
2734,China,CHN,2000-01-03,0,2000-01
2735,China,CHN,2000-01-04,0,2000-01
2736,China,CHN,2000-01-05,0,2000-01
2737,China,CHN,2000-01-06,0,2000-01
2738,China,CHN,2000-01-07,0,2000-01
2739,China,CHN,2000-01-08,0,2000-01
2740,China,CHN,2000-01-09,0,2000-01
2741,China,CHN,2000-01-10,0,2000-01
2742,China,CHN,2000-01-11,0,2000-01
2743,China,CHN,2000-01-12,0,2000-01
2744,China,CHN,2001-01-01,0,2001-01
2745,China,CHN,2001-01-02,0,2001-01
2746,China,CHN,2001-01-03,0,2001-01
2747,China,CHN,2001-01-04,0,2001-01
2748,China,CHN,2001-01-05,0,2001-01
2749,China,CHN,2001-01-06,0,2001-01
2750,China,CHN,2001-01-07,0,2001-01
2751,China,CHN,2001-01-08,0,2001-01
2752,China,CHN,2001-01-09,0,2001-01
2753,China,CHN,2001-01-10,0,2001-01
2754,China,CHN,2001-01-11,0,2001-01
2755,China,CHN,2001-01-12,0,2001-01
2756,China,CHN,2002-01-01,0,2002-01
2757,China,CHN,2002-01-02,0,2002-01
2758,China,CHN,2002-01-03,0,2002-01
2759,China,CHN,2002-01-04,0,2002-01
2760,China,CHN,2002-01-05,0,2002-01
2761,China,CHN,2002-01-06,0,2002-01
2762,China,CHN,2002-01-07,0,2002-01
2763,China,CHN,2002-01-08,0,2002-01
2764,China,CHN,2002-01-09,0,2002-01
2765,China,CHN,2002-01-10,0,2002-01
2766,China,CHN,2002-01-11,0,2002-01
2767,China,CHN,2002-01-12,0,2002-01
2768,China,CHN,2003-01-01,0,2003-01
2769,China,CHN,2003-01-02,2,2003-01
2770,China,CHN,2003-01-03,0,2003-01
2771,China,CHN,2003-01-04,0,2003-01
2772,China,CHN,2003-01-05,0,2003-01
2773,China,CHN,2003-01-06,0,2003-01
2774,China,CHN,2003-01-07,0,2003-01
2775,China,CHN,2003-01-08,0,2003-01
2776,China,CHN,2003-01-09,0,2003-01
2777,China,CHN,2003-01-10,0,2003-01
2778,China,CHN,2003-01-11,1,2003-01
2779,China,CHN,2003-01-12,0,2003-01
2780,China,CHN,2004-01-01,0,2004-01
2781,China,CHN,2004-01-02,0,2004-01
2782,China,CHN,2004-01-03,0,2004-01
2783,China,CHN,2004-01-04,0,2004-01
2784,China,CHN,2004-01-05,0,2004-01
2785,China,CHN,2004-01-06,0,2004-01
2786,China,CHN,2004-01-07,0,2004-01
2787,China,CHN,2004-01-08,0,2004-01
2788,China,CHN,2004-01-09,0,2004-01
2789,China,CHN,2004-01-10,0,2004-01
2790,China,CHN,2004-01-11,0,2004-01
2791,China,CHN,2004-01-12,0,2004-01
2792,China,CHN,2005-01-01,0,2005-01
2793,China,CHN,2005-01-02,0,2005-01
2794,China,CHN,2005-01-03,0,2005-01
2795,China,CHN,2005-01-04,0,2005-01
2796,China,CHN,2005-01-05,0,2005-01
2797,China,CHN,2005-01-06,0,2005-01
2798,China,CHN,2005-01-07,0,2005-01
2799,China,CHN,2005-01-08,0,2005-01
2800,China,CHN,2005-01-09,0,2005-01
2801,China,CHN,2005-01-10,2,2005-01
2802,China,CHN,2005-01-11,3,2005-01
2803,China,CHN,2005-01-12,3,2005-01
2804,China,CHN,2006-01-01,5,2006-01
2805,China,CHN,2006-01-02,3,2006-01
2806,China,CHN,2006-01-03,1,2006-01
2807,China,CHN,2006-01-04,1,2006-01
2808,China,CHN,2006-01-05,0,2006-01
2809,China,CHN,2006-01-06,2,2006-01
2810,China,CHN,2006-01-07,0,2006-01
2811,China,CHN,2006-01-08,0,2006-01
2812,China,CHN,2006-01-09,0,2006-01
2813,China,CHN,2006-01-10,0,2006-01
2814,China,CHN,2006-01-11,0,2006-01
2815,China,CHN,2006-01-12,1,2006-01
2816,China,CHN,2007-01-01,0,2007-01
2817,China,CHN,2007-01-02,0,2007-01
2818,China,CHN,2007-01-03,1,2007-01
2819,China,CHN,2007-01-04,0,2007-01
2820,China,CHN,2007-01-05,1,2007-01
2821,China,CHN,2007-01-06,0,2007-01
2822,China,CHN,2007-01-07,0,2007-01
2823,China,CHN,2007-01-08,0,2007-01
2824,China,CHN,2007-01-09,0,2007-01
2825,China,CHN,2007-01-10,0,2007-01
2826,China,CHN,2007-01-11,1,2007-01
2827,China,CHN,2007-01-12,1,2007-01
2828,China,CHN,2008-01-01,1,2008-01
2829,China,CHN,2008-01-02,2,2008-01
2830,China,CHN,2008-01-03,0,2008-01
2831,China,CHN,2008-01-04,0,2008-01
2832,China,CHN,2008-01-05,0,2008-01
2833,China,CHN,2008-01-06,0,2008-01
2834,China,CHN,2008-01-07,0,2008-01
2835,China,CHN,2008-01-08,0,2008-01
2836,China,CHN,2008-01-09,0,2008-01
2837,China,CHN,2008-01-10,0,2008-01
2838,China,CHN,2008-01-11,0,2008-01
2839,China,CHN,2008-01-12,1,2008-01
2840,China,CHN,2009-01-01,8,2009-01
2841,China,CHN,2009-01-02,0,2009-01
2842,China,CHN,2009-01-03,0,2009-01
2843,China,CHN,2009-01-04,0,2009-01
2844,China,CHN,2009-01-05,0,2009-01
2845,China,CHN,2009-01-06,0,2009-01
2846,China,CHN,2009-01-07,0,2009-01
2847,China,CHN,2009-01-08,0,2009-01
2848,China,CHN,2009-01-09,0,2009-01
2849,China,CHN,2009-01-10,0,2009-01
2850,China,CHN,2009-01-11,0,2009-01
2851,China,CHN,2009-01-12,0,2009-01
2852,China,CHN,2010-01-01,0,2010-01
2853,China,CHN,2010-01-02,0,2010-01
2854,China,CHN,2010-01-03,0,2010-01
2855,China,CHN,2010-01-04,0,2010-01
2856,China,CHN,2010-01-05,1,2010-01
2857,China,CHN,2010-01-06,0,2010-01
2858,China,CHN,2010-01-07,0,2010-01
2859,China,CHN,2010-01-08,0,2010-01
2860,China,CHN,2010-01-09,0,2010-01
2861,China,CHN,2010-01-10,0,2010-01
2862,China,CHN,2010-01-11,1,2010-01
2863,China,CHN,2010-01-12,0,2010-01
2864,China,CHN,2011-01-01,0,2011-01
2865,China,CHN,2011-01-02,0,2011-01
2866,China,CHN,2011-01-03,0,2011-01
2867,China,CHN,2011-01-04,0,2011-01
2868,China,CHN,2011-01-05,0,2011-01
2869,China,CHN,2011-01-06,0,2011-01
2870,China,CHN,2011-01-07,0,2011-01
2871,China,CHN,2011-01-08,0,2011-01
2872,China,CHN,2011-01-09,0,2011-01
2873,China,CHN,2011-01-10,0,2011-01
2874,China,CHN,2011-01-11,0,2011-01
2875,China,CHN,2011-01-12,1,2011-01
2876,China,CHN,2012-01-01,1,2012-01
2877,China,CHN,2012-01-02,0,2012-01
2878,China,CHN,2012-01-03,0,2012-01
2879,China,CHN,2012-01-04,0,2012-01
2880,China,CHN,2012-01-05,1,2012-01
2881,China,CHN,2012-01-06,0,2012-01
2882,China,CHN,2012-01-07,0,2012-01
2883,China,CHN,2012-01-08,0,2012-01
2884,China,CHN,2012-01-09,0,2012-01
2885,China,CHN,2012-01-10,0,2012-01
2886,China,CHN,2012-01-11,0,2012-01
2887,China,CHN,2012-01-12,0,2012-01
2888,China,CHN,2013-01-01,0,2013-01
2889,China,CHN,2013-01-02,2,2013-01
2890,China,CHN,2013-01-03,0,2013-01
2891,China,CHN,2013-01-04,0,2013-01
2892,China,CHN,2013-01-05,0,2013-01
2893,China,CHN,2013-01-06,0,2013-01
2894,China,CHN,2013-01-07,0,2013-01
2895,China,CHN,2013-01-08,0,2013-01
2896,China,CHN,2013-01-09,0,2013-01
2897,China,CHN,2013-01-10,0,2013-01
2898,China,CHN,2013-01-11,0,2013-01
2899,China,CHN,2013-01-12,0,2013-01
2900,China,CHN,2014-01-01,1,2014-01
2901,China,CHN,2014-01-02,1,2014-01
2902,China,CHN,2014-01-03,0,2014-01
2903,China,CHN,2014-01-04,0,2014-01
2904,China,CHN,2014-01-05,0,2014-01
2905,China,CHN,2014-01-06,0,2014-01
2906,China,CHN,2014-01-07,0,2014-01
2907,China,CHN,2014-01-08,0,2014-01
2908,China,CHN,2014-01-09,0,2014-01
2909,China,CHN,2014-01-10,0,2014-01
2910,China,CHN,2014-01-11,0,2014-01
2911,China,CHN,2014-01-12,0,2014-01
2912,China,CHN,2015-01-01,1,2015-01
2913,China,CHN,2015-01-02,1,2015-01
2914,China,CHN,2015-01-03,3,2015-01
2915,China,CHN,2015-01-04,0,2015-01
2916,China,CHN,2015-01-05,0,2015-01
2917,China,CHN,2015-01-06,0,2015-01
2918,China,CHN,2015-01-07,0,2015-01
2919,China,CHN,2015-01-08,0,2015-01
2920,China,CHN,2015-01-09,0,2015-01
2921,China,CHN,2015-01-10,0,2015-01
2922,China,CHN,2015-01-11,0,2015-01
2923,China,CHN,2015-01-12,1,2015-01
2924,China,CHN,2016-01-01,0,2016-01
2925,China,CHN,2016-01-02,0,2016-01
2926,China,CHN,2016-01-03,0,2016-01
2927,China,CHN,2016-01-04,0,2016-01
2928,China,CHN,2016-01-05,0,2016-01
2929,China,CHN,2016-01-06,0,2016-01
2930,China,CHN,2016-01-07,0,2016-01
2931,China,CHN,2016-01-08,0,2016-01
2932,China,CHN,2016-01-09,0,2016-01
2933,China,CHN,2016-01-10,0,2016-01
2934,China,CHN,2016-01-11,0,2016-01
2935,China,CHN,2016-01-12,0,2016-01
2936,China,CHN,2017-01-01,0,2017-01
2937,China,CHN,2017-01-02,0,2017-01
2938,China,CHN,2017-01-03,0,2017-01
2939,China,CHN,2017-01-04,0,2017-01
2940,China,CHN,2017-01-05,0,2017-01
2941,China,CHN,2017-01-06,0,2017-01
2942,China,CHN,2017-01-07,0,2017-01
2943,China,CHN,2017-01-08,0,2017-01
2944,China,CHN,2017-01-09,0,2017-01
2945,China,CHN,2017-01-10,0,2017-01
2946,China,CHN,2017-01-11,0,2017-01
2947,China,CHN,2017-01-12,0,2017-01
2948,China,CHN,2018-01-01,0,2018-01
2949,China,CHN,2018-01-02,0,2018-01
2950,China,CHN,2018-01-03,0,2018-01
2951,China,CHN,2018-01-04,0,2018-01
2952,China,CHN,2018-01-05,0,2018-01
2953,China,CHN,2018-01-06,0,2018-01
2954,China,CHN,2018-01-07,0,2018-01
2955,China,CHN,2018-01-08,0,2018-01
2956,China,CHN,2018-01-09,0,2018-01
2957,China,CHN,2018-01-10,0,2018-01
2958,China,CHN,2018-01-11,0,2018-01
2959,China,CHN,2018-01-12,0,2018-01
2960,China,CHN,2019-01-01,0,2019-01
2961,China,CHN,2019-01-02,0,2019-01
2962,China,CHN,2019-01-03,0,2019-01
2963,China,CHN,2019-01-04,0,2019-01
2964,China,CHN,2019-01-05,0,2019-01
2965,China,CHN,2019-01-06,0,2019-01
2966,China,CHN,2019-01-07,0,2019-01
2967,China,CHN,2019-01-08,0,2019-01
2968,China,CHN,2019-01-09,0,2019-01
2969,China,CHN,2019-01-10,0,2019-01
2970,China,CHN,2019-01-11,0,2019-01
2971,China,CHN,2019-01-12,0,2019-01
2972,China,CHN,2020-01-01,0,2020-01
2973,China,CHN,2020-01-02,0,2020-01
2974,China,CHN,2020-01-03,0,2020-01
2975,China,CHN,2020-01-04,0,2020-01
2976,China,CHN,2020-01-05,0,2020-01
2977,China,CHN,2020-01-06,0,2020-01
2978,China,CHN,2020-01-07,0,2020-01
2979,China,CHN,2020-01-08,0,2020-01
2980,China,CHN,2020-01-09,0,2020-01
2981,China,CHN,2020-01-10,0,2020-01
2982,China,CHN,2020-01-11,0,2020-01
2983,China,CHN,2020-01-12,0,2020-01
2984,China,CHN,2021-01-01,0,2021-01
2985,China,CHN,2021-01-02,0,2021-01
2986,China,CHN,2021-01-03,0,2021-01
2987,China,CHN,2021-01-04,0,2021-01
2988,China,CHN,2021-01-05,0,2021-01
2989,China,CHN,2021-01-06,0,2021-01
2990,China,CHN,2021-01-07,0,2021-01
2991,China,CHN,2021-01-08,0,2021-01
2992,China,CHN,2021-01-09,0,2021-01
2993,China,CHN,2021-01-10,0,2021-01
2994,China,CHN,2021-01-11,0,2021-01
2995,China,CHN,2021-01-12,0,2021-01
2996,China,CHN,2022-01-01,0,2022-01
2997,China,CHN,2022-01-02,0,2022-01
2998,China,CHN,2022-01-03,0,2022-01
2999,China,CHN,2022-01-04,0,2022-01
3000,China,CHN,2022-01-05,0,2022-01
3001,China,CHN,2022-01-06,0,2022-01
3002,China,CHN,2022-01-07,0,2022-01
3003,China,CHN,2022-01-08,0,2022-01
3004,China,CHN,2022-01-09,1,2022-01
3005,China,CHN,2022-01-10,0,2022-01
3006,China,CHN,2022-01-11,0,2022-01
3007,China,CHN,2022-01-12,0,2022-01
3008,China,CHN,2023-01-01,1,2023-01
3009,China,CHN,2023-01-02,0,2023-01
3010,China,CHN,2023-01-03,0,2023-01
3011,China,CHN,2023-01-04,0,2023-01
3012,China,CHN,2023-01-05,0,2023-01
3013,China,CHN,2023-01-06,0,2023-01
3014,China,CHN,2023-01-07,0,2023-01
3015,China,CHN,2023-01-08,0,2023-01
3016,China,CHN,2023-01-09,0,2023-01
3017,China,CHN,2023-01-10,0,2023-01
3018,China,CHN,2023-01-11,0,2023-01
3019,China,CHN,2023-01-12,0,2023-01
3020,China,CHN,2024-01-01,0,2024-01
3021,China,CHN,2024-01-02,0,2024-01
3022,China,CHN,2024-01-03,0,2024-01
3023,China,CHN,2024-01-04,0,2024-01
3024,China,CHN,2024-01-05,1,2024-01
3025,China,CHN,2024-01-06,0,2024-01
3026,China,CHN,2024-01-07,0,2024-01
3027,China,CHN,2024-01-08,0,2024-01
3028,China,CHN,2024-01-09,0,2024-01
3029,China,CHN,2024-01-10,0,2024-01
3030,China,CHN,2024-01-11,0,2024-01
3031,China,CHN,2024-01-12,0,2024-01
3032,China,CHN,2025-01-01,0,2025-01
3033,Djibouti,DJI,1997-01-01,0,1997-01
3034,Djibouti,DJI,1997-01-02,0,1997-01
3035,Djibouti,DJI,1997-01-03,0,1997-01
3036,Djibouti,DJI,1997-01-04,0,1997-01
3037,Djibouti,DJI,1997-01-05,0,1997-01
3038,Djibouti,DJI,1997-01-06,0,1997-01
3039,Djibouti,DJI,1997-01-07,0,1997-01
3040,Djibouti,DJI,1997-01-08,0,1997-01
3041,Djibouti,DJI,1997-01-09,0,1997-01
3042,Djibouti,DJI,1997-01-10,0,1997-01
3043,Djibouti,DJI,1997-01-11,0,1997-01
3044,Djibouti,DJI,1997-01-12,0,1997-01
3045,Djibouti,DJI,1998-01-01,0,1998-01
3046,Djibouti,DJI,1998-01-02,0,1998-01
3047,Djibouti,DJI,1998-01-03,0,1998-01
3048,Djibouti,DJI,1998-01-04,0,1998-01
3049,Djibouti,DJI,1998-01-05,0,1998-01
3050,Djibouti,DJI,1998-01-06,0,1998-01
3051,Djibouti,DJI,1998-01-07,0,1998-01
3052,Djibouti,DJI,1998-01-08,0,1998-01
3053,Djibouti,DJI,1998-01-09,0,1998-01
3054,Djibouti,DJI,1998-01-10,0,1998-01
3055,Djibouti,DJI,1998-01-11,0,1998-01
3056,Djibouti,DJI,1998-01-12,0,1998-01
3057,Djibouti,DJI,1999-01-01,0,1999-01
3058,Djibouti,DJI,1999-01-02,0,1999-01
3059,Djibouti,DJI,1999-01-03,0,1999-01
3060,Djibouti,DJI,1999-01-04,0,1999-01
3061,Djibouti,DJI,1999-01-05,0,1999-01
3062,Djibouti,DJI,1999-01-06,0,1999-01
3063,Djibouti,DJI,1999-01-07,0,1999-01
3064,Djibouti,DJI,1999-01-08,0,1999-01
3065,Djibouti,DJI,1999-01-09,0,1999-01
3066,Djibouti,DJI,1999-01-10,0,1999-01
3067,Djibouti,DJI,1999-01-11,0,1999-01
3068,Djibouti,DJI,1999-01-12,0,1999-01
3069,Djibouti,DJI,2000-01-01,0,2000-01
3070,Djibouti,DJI,2000-01-02,0,2000-01
3071,Djibouti,DJI,2000-01-03,0,2000-01
3072,Djibouti,DJI,2000-01-04,0,2000-01
3073,Djibouti,DJI,2000-01-05,0,2000-01
3074,Djibouti,DJI,2000-01-06,0,2000-01
3075,Djibouti,DJI,2000-01-07,0,2000-01
3076,Djibouti,DJI,2000-01-08,0,2000-01
3077,Djibouti,DJI,2000-01-09,0,2000-01
3078,Djibouti,DJI,2000-01-10,0,2000-01
3079,Djibouti,DJI,2000-01-11,0,2000-01
3080,Djibouti,DJI,2000-01-12,0,2000-01
3081,Djibouti,DJI,2001-01-01,0,2001-01
3082,Djibouti,DJI,2001-01-02,0,2001-01
3083,Djibouti,DJI,2001-01-03,0,2001-01
3084,Djibouti,DJI,2001-01-04,0,2001-01
3085,Djibouti,DJI,2001-01-05,0,2001-01
3086,Djibouti,DJI,2001-01-06,0,2001-01
3087,Djibouti,DJI,2001-01-07,0,2001-01
3088,Djibouti,DJI,2001-01-08,0,2001-01
3089,Djibouti,DJI,2001-01-09,0,2001-01
3090,Djibouti,DJI,2001-01-10,0,2001-01
3091,Djibouti,DJI,2001-01-11,0,2001-01
3092,Djibouti,DJI,2001-01-12,0,2001-01
3093,Djibouti,DJI,2002-01-01,0,2002-01
3094,Djibouti,DJI,2002-01-02,0,2002-01
3095,Djibouti,DJI,2002-01-03,0,2002-01
3096,Djibouti,DJI,2002-01-04,0,2002-01
3097,Djibouti,DJI,2002-01-05,0,2002-01
3098,Djibouti,DJI,2002-01-06,0,2002-01
3099,Djibouti,DJI,2002-01-07,0,2002-01
3100,Djibouti,DJI,2002-01-08,0,2002-01
3101,Djibouti,DJI,2002-01-09,0,2002-01
3102,Djibouti,DJI,2002-01-10,0,2002-01
3103,Djibouti,DJI,2002-01-11,0,2002-01
3104,Djibouti,DJI,2002-01-12,0,2002-01
3105,Djibouti,DJI,2003-01-01,0,2003-01
3106,Djibouti,DJI,2003-01-02,0,2003-01
3107,Djibouti,DJI,2003-01-03,0,2003-01
3108,Djibouti,DJI,2003-01-04,0,2003-01
3109,Djibouti,DJI,2003-01-05,0,2003-01
3110,Djibouti,DJI,2003-01-06,0,2003-01
3111,Djibouti,DJI,2003-01-07,0,2003-01
3112,Djibouti,DJI,2003-01-08,0,2003-01
3113,Djibouti,DJI,2003-01-09,0,2003-01
3114,Djibouti,DJI,2003-01-10,0,2003-01
3115,Djibouti,DJI,2003-01-11,0,2003-01
3116,Djibouti,DJI,2003-01-12,0,2003-01
3117,Djibouti,DJI,2004-01-01,0,2004-01
3118,Djibouti,DJI,2004-01-02,0,2004-01
3119,Djibouti,DJI,2004-01-03,0,2004-01
3120,Djibouti,DJI,2004-01-04,0,2004-01
3121,Djibouti,DJI,2004-01-05,0,2004-01
3122,Djibouti,DJI,2004-01-06,0,2004-01
3123,Djibouti,DJI,2004-01-07,0,2004-01
3124,Djibouti,DJI,2004-01-08,0,2004-01
3125,Djibouti,DJI,2004-01-09,0,2004-01
3126,Djibouti,DJI,2004-01-10,0,2004-01
3127,Djibouti,DJI,2004-01-11,0,2004-01
3128,Djibouti,DJI,2004-01-12,0,2004-01
3129,Djibouti,DJI,2005-01-01,0,2005-01
3130,Djibouti,DJI,2005-01-02,0,2005-01
3131,Djibouti,DJI,2005-01-03,0,2005-01
3132,Djibouti,DJI,2005-01-04,0,2005-01
